	subject_ID	age	predicted age
0	sub2700	24.0	29.96023561286099
1	sub864	27.0	28.098220373777643
2	sub1454	47.0	43.78388979569984
3	sub2384	32.0	29.101621130763384
4	sub2186	58.0	51.846024720757576
5	sub1119	23.0	29.092785362891753
6	sub2157	58.0	54.07308581884714
7	sub2733	26.0	21.98246724010925
8	sub2216	31.0	27.441941589135062
9	sub1094	22.0	29.18069189540605
10	sub1384	56.96	52.063150960486546
11	sub3180	24.0	26.58285097512043
12	sub272	53.0	44.83945325045078
13	sub656	49.0	39.28055485251755
14	sub1522	29.0	26.907761848079524
15	sub3226	55.0	48.883891076715564
16	sub2686	47.0	41.52188936189844
17	sub678	63.87	57.942616770569906
18	sub1494	37.0	39.778223723786105
19	sub2254	52.0	44.723653602014984
20	sub504	25.0	26.321962752072317
21	sub1039	21.0	32.34829849744866
22	sub386	25.0	26.718906236725665
23	sub2429	31.0	32.040537736157
24	sub1457	24.0	34.244448671180514
25	sub2128	29.0	21.374580236841005
26	sub888	22.0	25.65138128923771
27	sub3066	59.89	60.192655289562815
28	sub1239	33.0	35.52789458455705
29	sub686	24.0	21.826739319308693
30	sub874	26.0	24.53125
31	sub2709	40.0	46.21171619585743
32	sub3273	24.0	25.08108108108108
33	sub2482	67.0	54.663219669853895
34	sub2788	21.0	23.23954767921486
35	sub2822	43.0	40.703405395461395
36	sub1818	26.0	26.007478360238217
37	sub488	68.13	58.77286663250435
38	sub638	21.0	29.617096591227288
39	sub3264	23.0	18.0
40	sub1968	54.0	48.85296152196204
41	sub1056	25.93	38.68355813735456
42	sub2298	57.0	51.13253354848933
43	sub376	28.37	24.84119500164376
44	sub545	21.0	18.0
45	sub732	31.0	25.22115203087241
46	sub5	48.0	48.393603536976734
47	sub581	41.1	31.280905554363805
48	sub1832	73.0	63.4578947994575
49	sub1446	21.0	21.205543804293136
50	sub2502	58.79	56.106776226901324
51	sub3278	34.0	35.37917728098048
52	sub623	43.0	46.47082498528379
53	sub2834	20.0	27.44190959278682
54	sub460	25.0	29.123636012076638
55	sub2356	43.0	39.07444641352003
56	sub3101	26.0	35.34989299923057
57	sub2293	55.0	52.409421726375164
58	sub2025	47.35	46.25566406480839
59	sub33	80.17	69.61995656758799
60	sub2207	44.0	45.02797376077
61	sub673	25.0	31.289378160281295
62	sub982	38.0	37.54039705860412
63	sub82	33.0	40.80306897616071
64	sub2169	24.0	24.13912876503064
65	sub70	64.0	52.42582966835834
66	sub2063	35.0	34.907885850084305
67	sub447	57.0	56.7836862173701
68	sub2223	58.0	50.68549108371197
69	sub1759	42.0	33.71707642547789
70	sub3197	23.0	28.79494275224777
71	sub1510	21.0	24.411662109234804
72	sub1560	20.0	28.27611420664632
73	sub2735	21.0	20.71644352420335
74	sub2137	27.0	42.74559311396592
75	sub1586	28.0	27.502682999007327
76	sub2804	20.91	26.68158452374589
77	sub1199	25.58	31.78234192802835
78	sub255	20.7	24.9321504028889
79	sub1134	23.0	37.618869640317875
80	sub2911	23.0	30.233715511388503
81	sub2246	23.0	25.862691991285025
82	sub2461	38.23	41.980061649193935
83	sub1858	21.0	29.138779764929403
84	sub1320	54.0	54.466941731922326
85	sub1149	38.0	41.014835605480975
86	sub1883	22.0	25.08108108108108
87	sub1991	49.0	46.32407422602912
88	sub2828	32.0	29.182843856585542
89	sub575	18.0	28.46230012845367
90	sub288	43.0	40.02866348191963
91	sub2642	20.0	18.278179716322562
92	sub3043	23.0	30.26865566199381
93	sub499	21.0	18.0
94	sub2953	23.0	22.19499748569384
95	sub2440	26.0	25.08108108108108
96	sub3182	21.0	31.208762083462453
97	sub1814	26.0	22.887979955096277
98	sub3290	58.0	55.9911637493748
99	sub3095	46.0	42.47765597116602
100	sub2395	51.0	52.45280641133635
101	sub1844	45.0	39.87002115618423
102	sub1659	23.0	23.31305071142014
103	sub540	32.0	21.41479194860667
104	sub680	43.0	42.75432233400061
105	sub917	60.0	48.06494359948021
106	sub2815	25.02	18.0
107	sub2167	25.0	25.554074064318762
108	sub2567	38.0	43.193914266832444
109	sub2101	27.0	18.0
110	sub1118	45.0	43.44518930970258
111	sub1227	46.0	47.80503403707356
112	sub936	68.0	57.397577280990156
113	sub2606	66.95	62.46395189910637
114	sub701	19.0	21.73719667482674
115	sub565	19.0	19.49579732378998
116	sub2107	26.0	28.891006179518563
117	sub916	25.0	23.86834421959866
118	sub1632	23.0	30.36728686679293
119	sub2556	48.55	46.270317898733104
120	sub1602	22.0	28.944427059512428
