	subject_ID	age	predicted age
0	sub358	27.0	33.289639378065885
1	sub1722	21.0	21.982634833134625
2	sub3119	50.0	44.050781332238216
3	sub202	22.0	24.567043386894056
4	sub1791	42.0	50.73206894655283
5	sub1796	21.0	19.514049004454762
6	sub3062	30.0	35.59330884118867
7	sub1195	43.82	46.87512500000003
8	sub2518	20.0	23.816066037655787
9	sub1638	20.0	18.0
10	sub3019	23.0	22.912973069550787
11	sub1356	20.0	22.51512525496713
12	sub986	39.0	43.418579237175436
13	sub2290	26.0	24.71818181818182
14	sub1394	24.0	24.864676129552663
15	sub1909	22.0	19.23026301890951
16	sub730	37.0	34.86340014280336
17	sub1798	23.0	33.20998882878763
18	sub2521	65.11	60.80974648553689
19	sub2552	35.0	35.187229917395086
20	sub810	24.0	28.810344893174147
21	sub1896	41.0	38.40333302518246
22	sub758	20.0	18.0
23	sub409	29.0	29.5900263228296
24	sub2226	20.0	21.45621212036349
25	sub1809	46.0	42.132179935713566
26	sub571	28.0	27.03114863720276
27	sub206	70.52	62.993720374101144
28	sub416	35.0	33.29546240844746
29	sub1951	31.96	37.67509950295158
30	sub182	23.0	30.04894056777124
31	sub2303	24.0	19.95854225738958
32	sub941	28.0	31.199089343562605
33	sub1548	18.0	24.869398702661613
34	sub2551	50.0	47.47975132045451
35	sub198	22.0	24.886137298233734
36	sub2469	60.0	57.80728833340373
37	sub792	55.0	39.05578911552533
38	sub2795	24.0	18.345070056579573
39	sub793	31.0	38.86445573218981
40	sub824	25.0	25.610018464088512
41	sub1509	27.0	28.380978317456993
42	sub1	26.0	29.765135867615413
43	sub2319	35.98	32.31705737090351
44	sub2022	50.0	40.46109540892644
45	sub1245	19.0	18.851702738472284
46	sub2731	19.0	24.916666666666668
47	sub1334	58.57	64.90105807671517
48	sub136	23.6386	29.459559781436155
49	sub439	19.0	20.29482197218084
50	sub257	21.0	25.578496199050733
51	sub3288	24.0	29.350037629289204
52	sub117	29.0	40.271327177950354
53	sub2409	30.0	18.09027012047528
54	sub2012	48.0	39.86663289441583
55	sub2970	20.0	18.0
56	sub2941	18.0	18.0
57	sub1303	48.0	35.44959632827471
58	sub3179	23.0	22.048122690851244
59	sub2422	71.21	75.51047224703854
60	sub1639	21.911	22.116129646841273
61	sub320	26.0	45.06895071118538
62	sub11	34.0	34.713659867774766
63	sub1528	22.0	20.682718129939815
64	sub2981	36.0	33.975049705621075
65	sub32	25.0	21.114994436243137
66	sub2325	24.0	18.0
67	sub1252	22.0	18.48288225640664
68	sub2405	22.0	30.49368135711427
69	sub1782	50.0	40.6800547932242
70	sub1820	33.0	35.40591037273646
71	sub3271	24.14	28.95735036535615
72	sub3257	22.0	18.0
73	sub3122	29.0	25.12081611546955
74	sub1866	49.0	50.531226503369396
75	sub924	22.0	28.43188984212628
76	sub1830	21.0	24.927085327742475
77	sub2756	75.08	74.80622700987487
78	sub172	47.0	34.289155605414635
79	sub2038	46.0	47.89825479816244
80	sub754	58.28	52.49120826711726
81	sub2897	25.0	36.9317271087844
82	sub1437	33.0	29.981386966384036
83	sub2699	28.87	24.64975552301462
84	sub2732	23.0	26.875209472308597
85	sub2455	24.0	27.510072053525846
86	sub3219	76.52	76.75214758939273
87	sub2797	41.33	37.5679286576696
88	sub900	51.88	43.48265219281228
89	sub3280	30.0	29.525815658303657
90	sub135	25.13	29.121982565927397
91	sub1967	22.0	24.916666666666668
92	sub815	65.0	50.178647424367114
93	sub2083	47.01	57.52974020318567
94	sub2147	46.17	43.56032138223122
95	sub1618	29.77	36.81059876269313
96	sub1330	39.0	34.58162964660471
97	sub2983	27.0	34.16750746023996
98	sub901	59.0	54.03652938820528
99	sub725	62.0	57.44789388324335
100	sub349	39.0	42.94130705813291
101	sub1326	71.0	67.04552065703297
102	sub1248	23.6769	39.55943076360262
103	sub2787	51.29	51.858495980051714
104	sub2773	53.0	37.27917440433009
105	sub289	26.0	22.239599843898475
106	sub2987	54.0	54.64440799119939
107	sub2341	20.0	26.278156542028285
108	sub2598	70.33	62.848599350582674
109	sub1631	24.0	28.27255508695572
110	sub1683	26.0	21.348393513454084
111	sub1977	20.0	23.986494502792766
112	sub2222	22.0	27.930587254985028
113	sub1435	32.0	48.277317890291215
114	sub884	21.0	26.983074884608868
115	sub2613	25.0	29.599993861111102
116	sub856	32.0	33.45325632081716
117	sub1398	52.0	45.69492835774565
118	sub1715	25.0	18.741195493437658
119	sub2980	22.0	20.674984510822696
120	sub1474	23.0	27.806770872305435
121	sub2484	28.0	24.65063604128568
122	sub583	27.0	37.61757103637922
123	sub2039	63.42	60.773717252536585
124	sub1649	78.58	69.99286999536207
125	sub839	30.0	28.56802421913602
126	sub1947	19.0	24.916666666666668
127	sub535	22.0	21.295658857374065
128	sub1233	24.0	29.55360606018661
129	sub66	41.0	45.13755885346683
130	sub1492	23.0	29.674983030130193
131	sub869	23.0965	32.5655244563232
132	sub2097	21.0	29.668367941995086
133	sub1422	40.0	49.548863005386465
134	sub1395	39.0	47.90888038017016
135	sub1256	33.0	28.27506427174808
136	sub632	29.0	31.25559014689776
137	sub3195	24.0	18.205820961526513
138	sub1488	33.0	41.73377372585037
139	sub2976	22.0	29.95965553130361
140	sub183	30.01	33.954841710057906
141	sub3172	49.37	47.033662439752504
142	sub205	67.0	56.059770307753524
143	sub612	31.0	29.228216644015845
144	sub149	46.0	43.08888158335253
145	sub1657	20.0	18.0
146	sub1003	21.0	28.695714989760404
147	sub1142	62.46	59.07956919936936
148	sub1596	54.28	50.74460113039794
149	sub827	21.0	18.0
150	sub769	46.01	60.288346811200654
151	sub1219	55.0	46.619986662521114
152	sub3120	25.0	18.0
153	sub2621	37.7	35.0119540400853
154	sub3155	22.0	20.736449475969494
155	sub1431	45.0	40.93996963946046
156	sub1561	52.0	43.49576670149611
157	sub2655	30.0	28.888146535043745
158	sub2050	23.11	26.186444295766364
159	sub2583	74.99	66.52812760986012
160	sub2279	22.0	23.866694097605887
161	sub603	66.9	59.45561068167956
162	sub858	54.0	50.56918763687196
163	sub1390	22.0	27.04806845966027
164	sub1640	42.51	45.72364029720961
165	sub20	21.0	25.087021980185057
166	sub983	22.0	24.71818181818182
167	sub321	56.0	56.55735843189376
168	sub2844	43.0	35.72573865205055
169	sub1306	67.33	67.64374816792474
170	sub2336	50.0	45.38162050037937
171	sub2572	57.0	39.609297009357306
172	sub1854	30.0	29.773550359094827
173	sub1449	24.0	19.90674799217834
174	sub78	35.8	33.44842336117455
175	sub529	39.04	37.189673190120516
176	sub1084	24.0	18.0
177	sub2943	20.21	18.0
178	sub2263	27.0	28.908486910425836
179	sub2743	35.99	54.08668114165397
180	sub2071	36.0	39.47232969817799
181	sub1908	26.0	34.47047633889633
182	sub2281	45.0	44.76312220338332
183	sub104	54.74	56.77728204527682
184	sub1122	22.0	29.46391610717103
185	sub2352	46.0	42.599544714478895
186	sub558	21.0	20.173093379538045
187	sub1004	28.0	24.71818181818182
188	sub1061	69.69	66.69942976717385
189	sub1313	21.0	25.14325582774029
190	sub1569	20.0	24.021478861724233
191	sub171	28.0	33.81035274675662
192	sub618	25.0	18.179841937918127
193	sub1943	20.0	26.415179596151063
194	sub2918	22.0	31.70044771416292
195	sub84	39.04	52.88536055053521
196	sub3269	48.0	43.561798050912614
197	sub714	28.0	21.72550330147527
198	sub2876	22.0	23.6120127875634
199	sub949	21.0	24.71818181818182
200	sub1949	56.0	51.031567788645134
201	sub2428	59.67	57.15062730137504
202	sub2703	26.0	23.455915216521078
203	sub3091	30.0	35.867221779261115
204	sub1594	37.0	40.87368937604248
205	sub2543	22.0	24.853858179577344
206	sub1420	20.0	22.50262228731077
207	sub122	56.0	47.44771138951262
208	sub1312	50.0	52.13860774576335
209	sub741	46.59	43.788125856901615
210	sub1984	28.0	19.633607275833583
211	sub508	61.0	54.30962581734042
212	sub335	52.0	41.6203087892834
213	sub2690	25.0	22.701123946907444
214	sub1828	56.0	48.40133170038058
215	sub1188	19.0	25.986521656685966
216	sub2905	23.0	31.446765389855102
217	sub3251	30.0	23.806654998764714
218	sub2910	28.0	28.85097587369279
219	sub2968	21.0	36.71374309171546
220	sub549	24.0	26.5255235706058
221	sub338	25.0	32.97433849730618
222	sub832	23.0	28.55006839345259
223	sub2778	24.0	28.586516721546218
224	sub1735	20.0	28.289201847441973
225	sub2359	19.0	35.89564256110174
226	sub928	24.0	28.6044707450871
227	sub2229	34.0	40.9271645644327
228	sub1217	46.0	52.27163575169811
229	sub1817	73.0	70.42611561680536
230	sub2825	72.59	68.2379615916546
231	sub977	36.0	31.751667920526927
232	sub1491	20.0	26.805240945324044
233	sub3071	22.0	33.818855203373744
234	sub1236	73.02	70.62311932626818
235	sub27	23.0	18.0
236	sub550	62.0	59.53441329965011
237	sub1147	45.0	44.159305795681405
238	sub1355	28.81	32.47395882951798
239	sub1342	21.0	22.667062601785062
240	sub2317	27.0	24.99710312863448
241	sub1295	24.0	24.916666666666668
242	sub2000	61.0	52.70001390884687
243	sub2108	49.0	37.051887959034616
244	sub415	20.0	24.362713930547557
245	sub1411	25.0	23.467092435659367
246	sub1583	22.0	28.733089811359832
247	sub345	23.35	30.614549498643782
248	sub1338	65.0	54.82622693514327
249	sub1538	28.0	22.46307308417971
250	sub601	26.0	32.02388057373622
251	sub985	34.28	25.773592489679004
252	sub1752	67.0	52.39505486918881
253	sub683	35.0	18.0
254	sub825	20.0	36.44642757471934
255	sub746	38.59	41.70386486461064
256	sub2257	28.0	24.71818181818182
257	sub1159	63.4	64.38720064060703
258	sub716	39.0	35.0452164839561
259	sub3144	17.0	20.382274071203767
260	sub2439	26.0	29.559549482777868
261	sub3029	49.0	45.08329363541196
262	sub2049	21.0	21.439150152446302
263	sub52	20.0	22.79535365618517
264	sub2397	31.0	41.943116711126606
