	subject_ID	age	predicted age
0	sub2609	41.0	41.108058919173715
1	sub2949	22.0	20.269219996894122
2	sub944	21.0	18.0
3	sub863	70.0	60.786508603664885
4	sub2047	23.0	20.632215352662485
5	sub2535	29.0	23.123928957615504
6	sub2696	20.0	28.893090835624122
7	sub1704	28.0	38.09849790053559
8	sub2448	27.0	29.107556323086925
9	sub2122	20.0	32.2574214516807
10	sub1310	28.0	33.40626647733225
11	sub1840	49.0	44.2884108307243
12	sub797	21.0	29.810888809278282
13	sub3085	23.0	25.418099047164475
14	sub1894	34.0	31.308941431213867
15	sub2540	33.0	37.71369369055074
16	sub1654	22.0	20.20382073693773
17	sub402	62.43	55.134799787527214
18	sub2849	19.0	18.0
19	sub399	42.0	40.10229887024835
20	sub19	33.14	25.470140678392823
21	sub2937	47.0	40.43571843078453
22	sub1527	22.0	29.168471358766425
23	sub803	29.0	32.813267483990245
24	sub2508	34.0	26.75902916887881
25	sub911	29.0	37.284042430158394
26	sub2387	22.0	25.400010679191297
27	sub2754	28.0	27.006148456099623
28	sub3083	24.0	30.235925111184685
29	sub36	23.0	25.54775047538888
30	sub1568	33.0	29.70993035950815
31	sub566	47.0	45.962097437901235
32	sub476	70.5	63.161549155228755
33	sub2687	24.0	22.058554344734972
34	sub395	67.46	60.586870917894345
35	sub867	21.0	21.91324324789676
36	sub1525	32.0	29.29504846430737
37	sub2769	19.0	21.944982019437163
38	sub744	47.0	43.83173962866104
39	sub2139	29.0	29.175104461235975
40	sub1927	27.0	26.974942325269154
41	sub2640	18.0	24.56497012053788
42	sub1572	58.77	54.09765223727973
43	sub802	23.0	22.998793969518744
44	sub2775	24.0	26.049421170519423
45	sub745	43.0	41.63012347192026
46	sub2967	23.0	21.09504999570791
47	sub853	56.0	51.886966582740484
48	sub1653	30.0	27.982611878893664
49	sub2119	57.0	53.535818752428355
50	sub505	22.0	25.81639902167072
51	sub2161	24.0	19.03945022887902
52	sub1223	26.0	27.68793502870804
53	sub99	35.0	33.649754510125064
54	sub588	65.33	52.53513710260805
55	sub282	23.0	18.528541461487208
56	sub1408	37.0	38.90605811525066
57	sub1994	21.0	24.429164211754966
58	sub1869	80.0	72.5681178994063
59	sub2808	21.0	25.673704774643653
60	sub1381	22.0	19.324018959965457
61	sub483	54.61	51.195054827134214
62	sub4	28.0	33.58748064447664
63	sub133	28.16	36.45020639792793
64	sub747	20.0	21.111570758935983
65	sub2171	62.25	63.36608123654233
66	sub305	21.0	25.07743933005841
67	sub2026	30.0	28.92104133167814
68	sub1964	32.0	19.357842274393448
69	sub1800	44.48	40.30356748707155
70	sub2030	39.0	34.07039466461575
71	sub799	41.51	39.27708151454854
72	sub1150	33.0	37.148820871694994
73	sub2075	66.91	61.426639475549024
74	sub1262	23.0	20.23083372055308
75	sub229	29.34	32.31971242370528
76	sub1193	28.85	32.39224313005971
77	sub1324	21.0	24.320904662981235
78	sub3240	24.7666	19.19534027308046
79	sub834	42.63	46.041747894535916
80	sub1036	18.0	18.0
81	sub2459	17.0	18.990137302001955
82	sub586	26.0	23.851026684335835
83	sub1702	22.0	18.0
84	sub2692	23.0	18.0
85	sub787	26.0	35.4493861138848
86	sub494	50.57	57.56849268523629
87	sub3164	63.0	39.64414028249385
88	sub493	38.0	40.16390841654393
89	sub946	18.0	18.0
90	sub1554	24.0	34.64431311766239
91	sub3126	63.84	60.915459856118474
92	sub694	75.0	65.31571841666747
93	sub1191	30.0	20.751782314397047
94	sub1376	20.0	18.0
95	sub3170	58.0	66.08979708615007
96	sub72	43.0	40.03253935868261
97	sub203	66.33	65.78669846288213
98	sub2801	26.0	29.431362030263614
99	sub695	42.0	55.58260589585453
100	sub913	22.43	23.0816329104413
101	sub3272	22.0	32.93950458674718
102	sub249	48.0	57.573521043442184
103	sub1107	43.0	43.40978617853207
104	sub1930	19.0	25.156741127885113
105	sub2162	21.0	24.02756604292918
106	sub407	23.0	27.78367193645127
107	sub391	25.0	26.27813907966575
108	sub334	24.0	26.401953226868415
109	sub137	43.0	33.09447219166705
110	sub3279	33.0	34.017963400778996
111	sub168	21.0	18.0
112	sub707	22.0	31.702581673567607
113	sub1688	19.0	18.0
114	sub1795	23.0	22.722933890457995
115	sub1903	28.0	33.43670031520051
116	sub294	22.53	21.384155674905656
117	sub831	56.0	38.61432982700981
118	sub1948	23.0	25.993002957150935
119	sub145	33.0	31.47163662754602
120	sub2888	33.0	38.53760464818461
121	sub705	35.0	34.31517600541193
122	sub563	21.0	25.846028815569213
123	sub2637	24.62	27.215755727182938
124	sub1463	20.0	19.47598872130348
125	sub209	51.0	36.71670500111023
126	sub291	46.0	39.13021456990364
127	sub1361	25.0	29.982443585066363
128	sub1666	51.0	55.41154627307279
129	sub1502	64.0	60.317774431095046
130	sub2400	37.0	43.83661044961619
131	sub3210	30.0	27.25948527345909
132	sub1973	24.28	33.1211338594284
133	sub3202	25.0	21.862602803722353
134	sub2057	44.0	37.78288379949882
135	sub2907	28.0	33.65371552489833
136	sub1110	62.74	76.00557806611224
137	sub1786	60.0	46.99956181180315
138	sub2141	25.0	20.71992953312011
139	sub1019	18.0	18.8937276106889
140	sub551	57.0	43.48251829692927
141	sub1678	35.41	41.149508924348
142	sub1146	21.0	30.346489571720127
143	sub96	61.0	57.882847026855785
144	sub189	29.0	29.969876552466218
145	sub1198	23.0	26.76092399444488
146	sub2898	23.0	28.946738191552328
147	sub1904	20.0	18.0
148	sub2841	20.0	24.88846582213401
149	sub1222	19.0	29.283645975644873
150	sub3081	21.0	25.132044325095563
151	sub413	23.0	22.771909751874688
152	sub1906	28.0	30.209414411143285
153	sub2875	21.0	18.0
154	sub2770	21.38	27.11605619878665
155	sub2663	29.0	23.220191231866835
156	sub1140	29.0	29.644823409657334
157	sub861	55.0	46.36900484217395
158	sub2854	66.02	62.44651487141246
159	sub1674	23.0	24.62950744261107
160	sub2799	20.0	30.567614715280257
161	sub2856	22.0	20.33514440698619
162	sub367	83.56	87.42724265344432
163	sub3021	30.0	25.856061202976804
164	sub592	46.0	43.67801477370713
165	sub962	22.0	31.8472137786338
166	sub1887	29.0	31.10841789773295
167	sub1599	28.44	18.0
168	sub377	23.0	32.64946510119117
169	sub1261	72.35	69.31547862531525
170	sub670	77.0	69.81788351676406
171	sub1029	21.0	23.127623492914523
172	sub1761	39.0	47.25600600202634
173	sub408	59.0	44.91026663338599
174	sub1401	36.0	45.211525810891914
175	sub1043	83.46	75.28881764938515
176	sub756	34.37	36.41757320419393
177	sub1781	22.0	20.719462563686108
178	sub3104	59.84	66.48057037375148
179	sub1859	25.0	20.189218676434763
180	sub152	28.0	26.472887367406116
181	sub2471	25.0	19.842579341239258
182	sub2766	55.0	46.78526441632985
183	sub589	19.0	19.46819259476743
184	sub3072	20.0	20.068148460591516
185	sub1028	43.0	39.49978238467784
186	sub1856	22.0	26.33588096042186
187	sub689	58.28	64.40982666417577
188	sub2183	22.0	28.253592321443563
189	sub647	52.0	57.66154944191513
190	sub3149	47.0	38.74227404368813
191	sub1276	49.0	45.358197021551774
192	sub2762	22.0	28.926426214637473
193	sub105	19.0	18.574359970487336
194	sub2752	22.0	23.559602268118766
195	sub3246	57.0	57.4105375287003
196	sub1126	50.0	33.34566450788898
197	sub3291	51.0	46.262632568132545
198	sub1148	28.0	26.066520065743504
199	sub2361	23.0	20.528302392601205
200	sub2679	39.4	34.833618883254445
201	sub2299	30.0	35.845872323589816
202	sub2510	26.0	31.607534476631287
203	sub414	67.85	64.61581925315195
204	sub1151	22.0	23.26640010263364
