	subject_ID	age	predicted age
0	sub358	27.0	35.97882082978293
1	sub1722	21.0	27.34450635752927
2	sub3119	50.0	48.57900000275839
3	sub202	22.0	27.66909688801769
4	sub1791	42.0	44.54091441303916
5	sub1796	21.0	20.524389068256085
6	sub3062	30.0	33.31496116409443
7	sub1195	43.82	41.917533467483906
8	sub2518	20.0	18.93005024975372
9	sub1638	20.0	18.0
10	sub3019	23.0	19.28859696877106
11	sub1356	20.0	18.0
12	sub986	39.0	32.334230631610524
13	sub2290	26.0	18.0
14	sub1394	24.0	18.0
15	sub1909	22.0	24.829007248698588
16	sub730	37.0	30.383662879735937
17	sub1798	23.0	31.161198175697052
18	sub2521	65.11	57.81123574157726
19	sub2552	35.0	34.315258774516394
20	sub810	24.0	29.362301150100564
21	sub1896	41.0	44.78013967564601
22	sub758	20.0	18.0
23	sub409	29.0	25.415176080081153
24	sub2226	20.0	18.0
25	sub1809	46.0	37.466440355244856
26	sub571	28.0	28.28798890499837
27	sub206	70.52	70.36054550966463
28	sub416	35.0	29.712383898267205
29	sub1951	31.96	28.751539916334593
30	sub182	23.0	30.463261456404496
31	sub2303	24.0	26.082801782562626
32	sub941	28.0	27.870005740691965
33	sub1548	18.0	19.750031729579575
34	sub2551	50.0	34.10347018775764
35	sub198	22.0	21.854447931100538
36	sub2469	60.0	61.77896096398143
37	sub792	55.0	40.813423776194384
38	sub2795	24.0	18.0
39	sub793	31.0	31.85368676261959
40	sub824	25.0	27.29853005798094
41	sub1509	27.0	23.42300069746051
42	sub1	26.0	27.209891548122584
43	sub2319	35.98	40.78251640265006
44	sub2022	50.0	46.65623197104395
45	sub1245	19.0	19.16949321808596
46	sub2731	19.0	18.0
47	sub1334	58.57	63.84617503837325
48	sub136	23.6386	28.88622706937366
49	sub439	19.0	25.730205595288396
50	sub257	21.0	25.385009205353697
51	sub3288	24.0	24.63145691148128
52	sub117	29.0	41.733323368567824
53	sub2409	30.0	24.66996368382314
54	sub2012	48.0	40.454636644389836
55	sub2970	20.0	18.0
56	sub2941	18.0	22.98956849021596
57	sub1303	48.0	42.49106071689101
58	sub3179	23.0	24.034738101450955
59	sub2422	71.21	68.93656507870782
60	sub1639	21.911	23.505175544559904
61	sub320	26.0	36.51136110846409
62	sub11	34.0	28.375711629131445
63	sub1528	22.0	19.42772642867311
64	sub2981	36.0	36.5829161485928
65	sub32	25.0	21.73825862235043
66	sub2325	24.0	26.18048922323277
67	sub1252	22.0	19.82087470170353
68	sub2405	22.0	36.66296554418585
69	sub1782	50.0	45.56931529168668
70	sub1820	33.0	25.34213902624714
71	sub3271	24.14	29.41327112225798
72	sub3257	22.0	20.58827622450707
73	sub3122	29.0	34.473140826391216
74	sub1866	49.0	41.939461846939764
75	sub924	22.0	31.175837644019055
76	sub1830	21.0	18.0
77	sub2756	75.08	74.68304664448505
78	sub172	47.0	42.62149032624819
79	sub2038	46.0	51.212124279547595
80	sub754	58.28	54.22926908282915
81	sub2897	25.0	25.893986151620254
82	sub1437	33.0	24.12758907056576
83	sub2699	28.87	33.33503944213152
84	sub2732	23.0	23.657731472989042
85	sub2455	24.0	27.376372681593864
86	sub3219	76.52	72.69018761949263
87	sub2797	41.33	31.908947380097914
88	sub900	51.88	50.44106511138142
89	sub3280	30.0	35.904430372154536
90	sub135	25.13	23.591795431088656
91	sub1967	22.0	19.29443006200762
92	sub815	65.0	55.17183027227037
93	sub2083	47.01	48.30465053038159
94	sub2147	46.17	50.618236684020474
95	sub1618	29.77	38.933161339018795
96	sub1330	39.0	38.75556260344155
97	sub2983	27.0	28.88279829289621
98	sub901	59.0	49.72830783234912
99	sub725	62.0	61.47435094471774
100	sub349	39.0	42.29637916414475
101	sub1326	71.0	55.848477451750284
102	sub1248	23.6769	32.934100969777944
103	sub2787	51.29	60.92405507594293
104	sub2773	53.0	42.273449802090624
105	sub289	26.0	28.9746672107064
106	sub2987	54.0	50.53347995367875
107	sub2341	20.0	25.11517321524633
108	sub2598	70.33	64.80677088973715
109	sub1631	24.0	24.528937214483165
110	sub1683	26.0	19.422763097116956
111	sub1977	20.0	21.816632483225646
112	sub2222	22.0	28.73630293412424
113	sub1435	32.0	49.5724655022679
114	sub884	21.0	21.25590446803261
115	sub2613	25.0	29.93036312613384
116	sub856	32.0	34.491460352341335
117	sub1398	52.0	38.616497832588436
118	sub1715	25.0	19.691088850691074
119	sub2980	22.0	22.861433088464025
120	sub1474	23.0	20.45777110589114
121	sub2484	28.0	34.985467502263134
122	sub583	27.0	31.92591146922149
123	sub2039	63.42	64.59130142149223
124	sub1649	78.58	68.88044893627301
125	sub839	30.0	31.371512372445693
126	sub1947	19.0	23.17413455779132
127	sub535	22.0	19.171856791228663
128	sub1233	24.0	25.29674238672004
129	sub66	41.0	41.85305714974601
130	sub1492	23.0	26.173364976135588
131	sub869	23.0965	23.51854711348932
132	sub2097	21.0	21.037303212986615
133	sub1422	40.0	51.23977759003918
134	sub1395	39.0	47.23494596994868
135	sub1256	33.0	28.579337488068347
136	sub632	29.0	41.435587620661124
137	sub3195	24.0	20.13236840786493
138	sub1488	33.0	44.84647972329566
139	sub2976	22.0	19.57298410315451
140	sub183	30.01	35.1500438376749
141	sub3172	49.37	47.82013007725317
142	sub205	67.0	67.90890726995138
143	sub612	31.0	36.033498859888994
144	sub149	46.0	43.112159122667606
145	sub1657	20.0	18.0
146	sub1003	21.0	23.641068735749002
147	sub1142	62.46	67.51825136229553
148	sub1596	54.28	52.536223091578165
149	sub827	21.0	18.0
150	sub769	46.01	50.810372663566056
151	sub1219	55.0	47.72790416944025
152	sub3120	25.0	18.02841860340203
153	sub2621	37.7	32.99719995510776
154	sub3155	22.0	23.448220373621723
155	sub1431	45.0	45.7895477041572
156	sub1561	52.0	36.821587226337385
157	sub2655	30.0	28.481030794762944
158	sub2050	23.11	27.46584286738988
159	sub2583	74.99	78.41934587688655
160	sub2279	22.0	25.300849483265836
161	sub603	66.9	63.520068143839296
162	sub858	54.0	47.010950509542624
163	sub1390	22.0	23.675598918733783
164	sub1640	42.51	43.14244085332729
165	sub20	21.0	22.135867708333706
166	sub983	22.0	23.773651584556944
167	sub321	56.0	63.288205639265186
168	sub2844	43.0	40.22990062393154
169	sub1306	67.33	59.76339634854202
170	sub2336	50.0	45.53011628225357
171	sub2572	57.0	50.907351681945954
172	sub1854	30.0	33.67344453111599
173	sub1449	24.0	28.509560363607477
174	sub78	35.8	27.270434393700896
175	sub529	39.04	43.221317557881946
176	sub1084	24.0	20.08310997818552
177	sub2943	20.21	18.0
178	sub2263	27.0	23.712604034071944
179	sub2743	35.99	39.71759275432868
180	sub2071	36.0	37.522998195930256
181	sub1908	26.0	28.00071892926843
182	sub2281	45.0	35.32856602477494
183	sub104	54.74	63.05488256062034
184	sub1122	22.0	26.69936761940079
185	sub2352	46.0	37.257407860711
186	sub558	21.0	26.62524240234569
187	sub1004	28.0	33.345466674707666
188	sub1061	69.69	66.96407012908202
189	sub1313	21.0	18.0
190	sub1569	20.0	24.51444198577809
191	sub171	28.0	37.902997480678266
192	sub618	25.0	22.93791377939732
193	sub1943	20.0	22.499466352346815
194	sub2918	22.0	18.0
195	sub84	39.04	41.724158445849014
196	sub3269	48.0	41.33379575486896
197	sub714	28.0	29.93940271850414
198	sub2876	22.0	24.90934099492614
199	sub949	21.0	21.348983345557087
200	sub1949	56.0	42.153234035590856
201	sub2428	59.67	64.7932041216115
202	sub2703	26.0	22.739996574173972
203	sub3091	30.0	33.88984626476412
204	sub1594	37.0	45.25374125088655
205	sub2543	22.0	22.819410767046236
206	sub1420	20.0	20.16807938605706
207	sub122	56.0	44.68169875629309
208	sub1312	50.0	47.492805800933354
209	sub741	46.59	50.44554811714596
210	sub1984	28.0	25.400000592995355
211	sub508	61.0	48.87659065758379
212	sub335	52.0	46.6534431656425
213	sub2690	25.0	26.29192462211148
214	sub1828	56.0	50.15609179023403
215	sub1188	19.0	18.0
216	sub2905	23.0	20.696547679939783
217	sub3251	30.0	33.69060219064039
218	sub2910	28.0	25.312238845132185
219	sub2968	21.0	26.26414059114967
220	sub549	24.0	24.546106629184294
221	sub338	25.0	29.209254920850697
222	sub832	23.0	26.766291208131577
223	sub2778	24.0	21.917525736990854
224	sub1735	20.0	28.634181763839194
225	sub2359	19.0	25.270171265093893
226	sub928	24.0	30.75743970629327
227	sub2229	34.0	40.0536665366937
228	sub1217	46.0	49.07376758286881
229	sub1817	73.0	78.92768165161868
230	sub2825	72.59	63.88007880741105
231	sub977	36.0	37.35937504203474
232	sub1491	20.0	24.399095004474646
233	sub3071	22.0	27.80321155219525
234	sub1236	73.02	70.80986849340906
235	sub27	23.0	24.484425047543198
236	sub550	62.0	56.439686076212354
237	sub1147	45.0	43.436706349062376
238	sub1355	28.81	31.759607184561162
239	sub1342	21.0	28.11381889885496
240	sub2317	27.0	29.940524817961602
241	sub1295	24.0	21.32637696699993
242	sub2000	61.0	57.442428485646985
243	sub2108	49.0	37.972687307057356
244	sub415	20.0	22.52096912788528
245	sub1411	25.0	26.762374047703986
246	sub1583	22.0	18.0
247	sub345	23.35	18.0
248	sub1338	65.0	59.31513759248327
249	sub1538	28.0	18.0
250	sub601	26.0	29.850373041158207
251	sub985	34.28	41.28850038635227
252	sub1752	67.0	52.87247235160129
253	sub683	35.0	29.30128988162477
254	sub825	20.0	35.66242186902326
255	sub746	38.59	41.36805328645249
256	sub2257	28.0	22.771149307972053
257	sub1159	63.4	69.06015754505205
258	sub716	39.0	28.986111756995513
259	sub3144	17.0	25.242909798969492
260	sub2439	26.0	19.14535898565572
261	sub3029	49.0	43.80925331297948
262	sub2049	21.0	24.6392722738521
263	sub52	20.0	20.388700947664518
264	sub2397	31.0	43.18519256578355
265	sub2939	27.0	27.447437736428753
266	sub89	28.0	41.59412382578165
267	sub1253	27.0	26.448546806958063
268	sub2435	51.0	42.969244053078626
269	sub3051	37.21	47.13832408657862
270	sub1141	19.0	28.100028345920407
271	sub2524	47.0	55.06039536151201
272	sub1200	57.7	48.493000634826956
273	sub2627	20.0	18.0
274	sub1954	39.0	40.99591633486506
275	sub573	66.0	56.93420692331409
276	sub809	29.78	42.81670210280953
277	sub684	26.58	26.90006583797566
278	sub1565	26.0	29.776619641503373
279	sub2343	86.0	77.35419103780094
280	sub1848	22.97	25.439150281101945
281	sub97	28.0	34.55671161464505
282	sub266	33.69	36.918230543767265
283	sub3124	22.0	18.0
284	sub310	26.0	26.687999885002853
285	sub1637	34.0	39.33194391396472
286	sub604	57.07	57.191504280066226
287	sub3228	46.0	41.842282380241784
288	sub2827	35.0	28.55215203688266
289	sub2661	28.0	28.842861033901215
290	sub268	34.0	24.623690999134112
