run	mae	sr	r	rrank
0	4.168900673954373	0.23782403583349204	0.9405564819658669	0.8799333431194046
1	4.1940958231939165	0.2497111346238949	0.9403969955525473	0.8793536031050604
2	4.196614453422054	0.2540542629538856	0.9403929143031937	0.8806338729278841
3	4.224976567490494	0.2653361548175113	0.9404460254720957	0.8791924150193436
4	4.185336768060837	0.25525473158613204	0.940517758823712	0.8796107351012218
5	4.1444661986692015	0.23293143360184482	0.9415884245926319	0.880202452194246
6	4.2389694800380235	0.2696482709800027	0.9404031900331667	0.8771571906926207
7	4.176750826045628	0.24032045306058886	0.9413798468058798	0.8784839477657073
8	4.21273172148289	0.26119797973110226	0.9398967444453711	0.8787980565364384
9	4.188958835551331	0.23461165432931844	0.9409098538606858	0.877935433704491
10	4.167593115969582	0.24009429953969186	0.9411050966235118	0.8795522478328228
11	4.203659419201521	0.25938231710204757	0.9403613329139836	0.8786355304679035
12	4.153353461977186	0.25145170319541005	0.9413504196732276	0.8803318855953607
13	4.180739995247147	0.24898099762950168	0.9405430541028321	0.8802651053413049
14	4.192372301330798	0.2510889367104146	0.9403256471054762	0.879858847311291
15	4.191691233840304	0.256730462709133	0.9396773949832382	0.8797198134580162
16	4.1529572480988595	0.2482409614576519	0.9409890887913417	0.8796391719422314
17	4.195076018060837	0.26048556807042916	0.9401150451953516	0.8794916388726046
18	4.188357360266159	0.246980768021875	0.9412150829907958	0.8797710826210073
19	4.195056113117871	0.24539578589538089	0.9404430949687024	0.8783585383583961
20	4.195331990494297	0.2499957960480824	0.9407223957764391	0.8783037169763126
21	4.187639263307985	0.23616379424266445	0.9405337195802944	0.8780222134184805
22	4.181647898288974	0.253269567281187	0.940910900650298	0.8796643734385138
23	4.162622744296578	0.24390150350721473	0.9409751098354934	0.8792117570400602
24	4.195454132129278	0.26570526257358	0.9410408311059971	0.8796587664298893
25	4.17167269391635	0.2517364264831966	0.9409157398495637	0.8790586919783513
26	4.201774048479089	0.2721386875762783	0.9402655758194519	0.8775945148566949
27	4.177492272813689	0.2561257246467832	0.9402060382755207	0.8809736526395441
28	4.177239531368821	0.24305007202514922	0.9406136101932353	0.8792058356953038
29	4.180549462927757	0.24356345983205302	0.9406392680248755	0.877343278509222
30	4.168192294676806	0.24590182131532984	0.9414190845423309	0.8795178071634905
31	4.207464576045627	0.25395182250445125	0.9405430186107964	0.8783636760404907
32	4.170694842205323	0.24039471624176847	0.9412183788292207	0.880563726164968
33	4.13804658174905	0.24604030073118044	0.941564978922569	0.8825144159272831
34	4.159557319391634	0.26535908776619244	0.9411327056157185	0.8807547196811095
35	4.218559911596959	0.2570863099540235	0.9399202776552756	0.8774612067836562
36	4.18148819296578	0.244321525758532	0.9402497078689267	0.8766347132293394
37	4.217186829847909	0.2498910046404467	0.9398938866081814	0.878001775871168
38	4.16525147148289	0.25055916909735587	0.9415543814104355	0.879790669644106
39	4.151997509505704	0.25405623230252306	0.9418620749944916	0.880707276550508
40	4.2138111036121675	0.25125237521607846	0.9396952809432861	0.8779320494022698
41	4.198162027566541	0.264151107068306	0.9404228485326214	0.8788884528391517
42	4.182122002851711	0.24106950668383353	0.9403920605924531	0.8809240794994788
43	4.215933057984791	0.26652751325223495	0.9402507727820929	0.8794891228477111
44	4.183463475285172	0.24281299323733468	0.9403018858467318	0.8781750184007453
45	4.1927188897338405	0.24925776036777222	0.9405624117969762	0.8790720814100577
46	4.1751201311787085	0.2468835247533875	0.9407297465814137	0.8791973414542161
47	4.1814855123574155	0.26529923936954436	0.9411782381114361	0.879856893082749
48	4.209863641634981	0.2645977991574006	0.9400303598761581	0.8781400103628809
49	4.181362126425856	0.25398034432821565	0.9410140217455663	0.8787152133199356
