run	mae	sr	r	rrank
0	4.065961383522726	0.3487765763966882	0.9396225468383619	0.8866206536257739
1	4.073858824810606	0.36230128271254064	0.9400693359365957	0.8849176301950821
2	4.098335473484848	0.3672092653864022	0.9389653633766945	0.8858500080282353
3	4.105737161931819	0.35060416036507597	0.9379945848364127	0.8862669066401919
4	4.091596213068182	0.3704423757396899	0.9391685544259231	0.8858411605733094
5	4.097745739583333	0.36224225573703345	0.9388207101557253	0.8861228426297506
6	4.110246135416666	0.36219430295570404	0.9388554026801162	0.884896511952406
7	4.0420728087121205	0.3502507743143119	0.9395077141131051	0.8889255531712615
8	4.110835259469697	0.35628929657555936	0.9386174397882222	0.8860897022237572
9	4.103522006628788	0.35063168851937637	0.9376944983798159	0.8853015632704145
10	4.069748617424243	0.366449291883985	0.9399213680040791	0.8846402302979234
11	4.098767174242424	0.3532450831489031	0.9383954043715405	0.8861618871661138
12	4.085853641098485	0.36443410306446156	0.9387820665851434	0.887915555344425
13	4.0551631477272725	0.34435106874646154	0.9395262291609977	0.8881761756069838
14	4.091786936553031	0.35349391728269586	0.939413543017036	0.8855989535979171
15	4.052795692234849	0.36493967570037145	0.9393028356942816	0.8882372042588692
16	4.077067246212121	0.3637281587976849	0.9395196882032254	0.8877342003752557
17	4.101365789772728	0.37181207708379704	0.9384064621307103	0.8875353201487493
18	4.047419706439393	0.353438955724616	0.9401972716285604	0.8892239017386385
19	4.048826848484849	0.3538808000181255	0.9398943899095593	0.8871375712003934
20	4.066094487689394	0.37007900410292527	0.9404558308075027	0.8884186680694162
21	4.030122134469696	0.3466277835835506	0.9399645311258955	0.886785842946168
22	4.075170994318182	0.35567318155561883	0.9391625630903029	0.8842380768874007
23	4.063830704545453	0.3573746181547338	0.9401850014040688	0.887144544999625
24	4.067536816287879	0.3407438887503664	0.9393054153581659	0.8857526148559326
25	4.0440319375	0.33931421868277994	0.9394097496274172	0.8849147189614751
26	4.076450662878789	0.35949625092031845	0.9394573089626844	0.8877275255486415
27	4.070585355113636	0.3417738153072027	0.9391252277116952	0.8862058757013029
28	4.054990170454546	0.34840137165935325	0.9390988673465162	0.8857114904312179
29	4.089362856060606	0.34719969630587166	0.9386912482895601	0.8856312870573388
30	4.064033488636364	0.36288221396827064	0.9396209556046233	0.8873611225151972
31	4.055667075757576	0.34548507965635183	0.9389257456582557	0.8873316775857084
32	4.096047113636363	0.3637980247024449	0.9394715839609764	0.8856343119827741
33	4.092204603219697	0.3608395506668474	0.9388767921939134	0.8866098870585393
34	4.08070503409091	0.36183206019599534	0.938821914663705	0.8877930764504406
35	4.075987984848485	0.3674717025342666	0.9390162070060032	0.8894823763861658
36	4.036976408143939	0.3587638315593076	0.9399992697694254	0.8876824859280684
37	4.0627183124999995	0.3543359321877766	0.9390352304297304	0.8872658681771851
38	4.058078753787879	0.36895994117224806	0.9400654916771489	0.8884658125844803
39	4.06708446590909	0.3572280052440527	0.9398571097317134	0.8868360869265964
40	4.058720604166667	0.35890466067673404	0.9396048627264966	0.8878473308938176
41	4.098884876893939	0.3467148541195906	0.9382132184458236	0.884920249695598
42	4.07535037594697	0.36189933649236367	0.9393405815380858	0.8856600433684659
43	4.072955839015151	0.37131231376567086	0.9393649234981205	0.8875990858144511
44	4.065501473484849	0.3574919084832787	0.939109394625798	0.8879934929043247
45	4.0628177102272724	0.3438960997251656	0.9389240795388378	0.8876915758160498
46	4.045617204545454	0.3424795212960948	0.9401904374493056	0.8870833124602432
47	4.089963594696969	0.35648085761925236	0.9390025180675236	0.8861495026991477
48	4.0867317708333335	0.3468846377209137	0.9392925728670449	0.8846178885990909
49	4.022392279356061	0.3439696782768108	0.940599033906593	0.88810262216295
