run	mae	sr	r	rrank
0	3.758252739171375	0.27064407483890995	0.9531094312863945	0.897582017315152
1	3.7720427674199626	0.2796503461943768	0.9525584711288938	0.8957624198313653
2	3.7415155649717513	0.2738533161968358	0.9535183125444788	0.8968225418647244
3	3.760720367231639	0.26314992873849324	0.9531199784484514	0.8955234422861168
4	3.7413341468926546	0.28417766192402844	0.9534416598183487	0.8968252684541668
5	3.73400465913371	0.2761814973181615	0.9536626519973437	0.8965978789140487
6	3.713142761770245	0.2660603277763142	0.9536405069707895	0.8983354381331413
7	3.7001072758945384	0.2646946672830603	0.954677188996387	0.8980677291028907
8	3.704967964218456	0.2596380569767095	0.9542532216436385	0.8976033848389486
9	3.736239822033899	0.27410463452960093	0.953123881385667	0.8979836458944296
10	3.7714355762711866	0.25500335537453894	0.952225124029038	0.8944808826965193
11	3.739877540489642	0.2622760219630838	0.9536567938218687	0.8961448219085384
12	3.699718741996233	0.25922578504710464	0.9539322378586486	0.8972792836238389
13	3.7143382325800376	0.2535540126982728	0.9539247133698139	0.8987094219526934
14	3.7327299067796615	0.27048633904010094	0.9538279025759127	0.8976261819919837
15	3.705792336158192	0.26603718653136227	0.9542206145959925	0.8970999322435881
16	3.7411140668549905	0.27000877949882357	0.9534322231367616	0.8955719194425271
17	3.7246215141242933	0.2526621623833928	0.9533280019441571	0.8965383751091581
18	3.729391277777778	0.26870739439671293	0.9536216979264159	0.8977319776741604
19	3.721886512241055	0.26446476637809585	0.9541710278755627	0.8974003382450982
20	3.7363034209039543	0.27107225505518695	0.9531478771094312	0.8965551715439417
21	3.7096793276836157	0.2672006436625014	0.9537521614325359	0.8980082252968077
22	3.6997907580037666	0.25230607188676163	0.9539490470256031	0.8977177232246573
23	3.74901538606403	0.27279656228220156	0.9529917132983984	0.8969473414010235
24	3.7637866026365354	0.2769000338300491	0.9531008638580731	0.8963416196033638
25	3.704509381355932	0.2665207899545943	0.9541336962939592	0.8984290243060624
26	3.7072318314500943	0.26130907462300246	0.9537495860686652	0.8976256427462308
27	3.7113176930320155	0.2655608553559156	0.9540927750183632	0.8983214042168934
28	3.7307487909604524	0.2686155323906451	0.9536373813333341	0.8990153592922857
29	3.7284718973634656	0.2725958317168474	0.9536959286791288	0.8982067270726971
30	3.716444595103578	0.27355078505337477	0.9538120588212735	0.8994126594692219
31	3.7324208088512236	0.27418829672391876	0.953660484161335	0.8983878848830046
32	3.745540367231638	0.26861168847015626	0.952664046342007	0.8959553619394732
33	3.7407476789077214	0.27094386476739873	0.9540672460389488	0.8957470606172019
34	3.730581255178908	0.2668547624114378	0.9539337395884325	0.8974679195104408
35	3.7539417306967984	0.2857989000258784	0.9533371375911049	0.89639889594307
36	3.7084925273069684	0.2646025393415063	0.9538975938261025	0.8979747263886692
37	3.721153612052731	0.24490984203388938	0.9536913011539632	0.8968622377992538
38	3.6872109651600753	0.25215053093606604	0.9542290655972685	0.8972231901251474
39	3.7096380734463277	0.27074993608942005	0.9540163217293827	0.8988665776910355
40	3.7308780470809793	0.2648390910288288	0.9533363562913808	0.8979039332485449
41	3.72891732015066	0.2817144371197489	0.9538727806985078	0.8972868799179733
42	3.748615547080979	0.2716656491429377	0.9537662531507296	0.8973893516935213
43	3.729666011299435	0.2567109622066682	0.9533600847562472	0.8955932488920443
44	3.7209088785310733	0.2672672392666775	0.9538479014689295	0.897080300662527
45	3.735300859698682	0.26722240557317734	0.9532634404678878	0.8980362350387381
46	3.7440673785310734	0.270366569586752	0.9535289407427151	0.8957623396375582
47	3.7501708691148776	0.27682439656828733	0.9531848348235257	0.8978917838865212
48	3.729839388888889	0.2702944005748592	0.9535630851788193	0.8973396716300043
49	3.751576171374764	0.28085991503923474	0.9537606376224218	0.8979962985227871
