"mae"	"se_mae"	"sr"	"rr"	"rrank"	"ggnetage"	"resnetage"	"bbnetage"	"obbnetage"	"svmage"	"lmmmeanage"	"lmmquantage"
3.322189755152	0.124129773076546	0.324692577145276	0.961214934700904	0.914180260946343	0.246957706918672	0.287818801272029	0.181848383916901	0.0282854156039498	-0.111445314873976	0.0489349448719609	0.315251465750631
3.33171416626789	0.124129773076546	0.318332643654093	0.96188547435242	0.915428841324531	0.24845494812206	0.28767157668331	0.189203141785637	0.0212418216499493	-0.11500523611892	0.0548371801120238	0.311234318610747
3.32975415496619	0.124129773076546	0.314059165428208	0.961586623927947	0.914310269023396	0.252281951965156	0.284566907046436	0.189691204016043	0.0197743126857185	-0.11376911774019	0.0554170034199791	0.309808062682862
3.33247464030414	0.124129773076546	0.322814799847699	0.961114228075443	0.91606979817603	0.248546442523841	0.287127878785872	0.193081135944453	0.0154855638231483	-0.112329360590387	0.0556270787765605	0.310278340727478
3.30157208004337	0.124129773076546	0.321356811574968	0.96231930036805	0.915261728634096	0.24750391697725	0.28851534907165	0.189408368472017	0.0205968593619251	-0.114912904881538	0.0534520000157523	0.312987218232256
3.32354196226767	0.124129773076546	0.326039332680839	0.961394097190302	0.915328476386694	0.247660208747227	0.289911875817145	0.194294992127329	0.0145641331187746	-0.110646514787385	0.0514127848195702	0.310321107155796
3.27890798752846	0.124129773076546	0.318023560197043	0.962639730916374	0.916857064803576	0.249609756680899	0.287582851687317	0.188612359714885	0.0201479378908988	-0.114974543837117	0.0574513165079526	0.309232668796308
3.31947060296356	0.124129773076546	0.323862285386802	0.961402849792687	0.915273772426636	0.245339557151847	0.288494098985924	0.186048759000347	0.0239240583865286	-0.115097214937827	0.053648486687813	0.315276109707582
3.30331257946976	0.124129773076546	0.32651005437717	0.962142047933253	0.916503455810468	0.247138021132995	0.288941566196422	0.188479411864377	0.0208550712018001	-0.113953101976065	0.0533021151947408	0.312921900374887
3.30930075756751	0.124129773076546	0.322949430794616	0.962310901960467	0.915549806419307	0.248046722742627	0.288065749802486	0.187693076230776	0.0222603746600567	-0.113239568098712	0.0548397949465481	0.309952845375126
3.30526133172517	0.124129773076546	0.321202715912834	0.961645986144081	0.916174461571811	0.246699313277508	0.289111770391124	0.19039376977052	0.0196090058863602	-0.11439013065093	0.0572241052879437	0.308971713968945
3.30397566848203	0.124129773076546	0.318243065412605	0.962069854098997	0.915611404132671	0.249882104691741	0.286587875617045	0.188763074929435	0.0205153725689839	-0.115608910487106	0.0557812715188003	0.311722320119444
3.34741147290058	0.124129773076546	0.322416178700652	0.960706711473113	0.915095954142831	0.244964360663644	0.293515608447925	0.195161945904868	0.0122437161408281	-0.113317499651338	0.0556365925503841	0.309424266399053
3.31252652174373	0.124129773076546	0.314192620381914	0.96203564090437	0.915179652418264	0.250160187794451	0.286912162352079	0.190563218671926	0.0189783763753554	-0.116745734279099	0.0563444144440845	0.311590318935864
3.30383718686444	0.124129773076546	0.319242659641976	0.962086458615595	0.915642831537448	0.249564682377607	0.284854090383892	0.19163868473748	0.018695265460953	-0.114024452499574	0.0536558123459586	0.313187503538309
3.32592055894143	0.124129773076546	0.323667638234632	0.960995897641163	0.914538736118256	0.248387332903739	0.288329260071175	0.190242931182437	0.0187727424636229	-0.110228602688459	0.0463057269264622	0.315889914725493
3.32420016452446	0.124129773076546	0.30861143770537	0.961407307730137	0.916062498907824	0.245548776460961	0.29053195460471	0.187889893016159	0.0212657562177554	-0.11542604060014	0.0537743553135768	0.31428553733206
3.29724330277642	0.124129773076546	0.316699635150369	0.962249403714384	0.91666602673402	0.247286424184544	0.288827170435772	0.192784921090321	0.0168135642631708	-0.113350052888239	0.0532859820313093	0.312059313367827
