"mae"	"se_mae"	"sr"	"rr"	"rrank"	"ggnetage"	"resnetage"	"bbnetage"	"obbnetage"	"svmage"	"lmmmeanage"	"lmmquantage"
3.56547353822239	0.126694510876304	0.335632173811629	0.958772059142676	0.905055318298529	0.240383998305817	0.230259981678464	-0.152411749584028	0.548957481735866	-0.161838962293996	0.12957407241356	0.154815367917488
3.52840467926413	0.126694510876304	0.333546854147916	0.959504645990879	0.905869445828516	0.24335306214185	0.227058076773784	-0.148506083628209	0.542106920206748	-0.161732765987444	0.130663984270259	0.157198051898969
3.5131327552751	0.126694510876304	0.336591251648004	0.959371676048332	0.905996312431396	0.242629405179641	0.227594812026893	-0.14977720107133	0.544805011428759	-0.162644694984728	0.129525710673443	0.157827079589144
3.51436406907762	0.126694510876304	0.333093799234533	0.959580696084288	0.906778322341628	0.242571619065276	0.227834518545149	-0.148715877736246	0.545205348408976	-0.161460563285539	0.130596581235968	0.153872373524092
3.50777148227624	0.126694510876304	0.335608195863297	0.959849335483956	0.906724672684657	0.244202752932978	0.227416514386525	-0.150955006348392	0.546482985817691	-0.162656594781066	0.129103021918541	0.156238673931519
3.48929275290987	0.126694510876304	0.334151796132003	0.960047268370074	0.906265883914065	0.243972473728916	0.226096193495135	-0.145966785445268	0.543195496716955	-0.162379397216688	0.128985364729013	0.156070257849303
3.52417937104176	0.126694510876304	0.336634556303854	0.959442461167812	0.905772250934274	0.245479728252355	0.227976807121858	-0.144293684424828	0.537681904131088	-0.160639079378788	0.126279126773074	0.157377579290873
3.49812327469856	0.126694510876304	0.327552808130864	0.959815940474162	0.907437836211467	0.24442481472692	0.227370244706135	-0.147719834146235	0.542621738939487	-0.163931929283913	0.129619517428013	0.157695426586175
3.48869707653957	0.126694510876304	0.326934473780986	0.960220445263426	0.907522079805858	0.245921824822824	0.228881269211185	-0.14632617443296	0.540305927343001	-0.164537517231191	0.129765459475528	0.156001100197584
3.49948046302453	0.126694510876304	0.334205806661105	0.959944222785432	0.907249180280193	0.244258282885678	0.228068014290612	-0.14796534570556	0.541888510311707	-0.162123459697046	0.129387436267091	0.156533949854827
3.49293880762903	0.126694510876304	0.331334707978226	0.960115138472568	0.907880385736116	0.241706020906773	0.229253752578613	-0.147678709539893	0.543708741791805	-0.162907853329938	0.128962421546631	0.156939700783879
3.51375218862077	0.126694510876304	0.336991338551777	0.959779868763526	0.906752540032635	0.243978309887861	0.22803330154861	-0.146008873549598	0.540707510819511	-0.162344905157513	0.134607166015539	0.150821137503891
3.49268188467125	0.126694510876304	0.330988872184977	0.959967017721239	0.907635794624368	0.243737968961505	0.229283854410049	-0.146795985918802	0.540684907677951	-0.163854368522608	0.131558705124581	0.155277292000391
3.513922423977	0.126694510876304	0.333856442340342	0.959662906209224	0.907038791827187	0.243737053262576	0.227057348506804	-0.145346777583383	0.542084567684352	-0.162747863671095	0.13084368483223	0.154239840623146
3.49536521799126	0.126694510876304	0.331764827462769	0.960157267610603	0.907156115367018	0.243741332214233	0.227312195761524	-0.148055344569661	0.543185927061154	-0.162695304063962	0.128172252010242	0.158440896717415
3.48495827889826	0.126694510876304	0.325892395354231	0.9600690681659	0.907040235315715	0.243097894756605	0.228150859702236	-0.148173464818286	0.543217566392227	-0.164238714075947	0.131292184219116	0.156693213905934
3.50275780824509	0.126694510876304	0.328242354581474	0.959719442537102	0.906451813255897	0.241833633683405	0.230678702727793	-0.154695804804396	0.549061353831054	-0.1655587990214	0.129181581401759	0.159581251889228
3.49534617857389	0.126694510876304	0.330520339866818	0.959997763184362	0.907347537984638	0.244722747756366	0.228079398804285	-0.145671050982138	0.540415515620592	-0.163122986270186	0.130091783749295	0.155614810229576
3.48216462249254	0.126694510876304	0.332133237812726	0.960142438437328	0.907714464749163	0.244153244051032	0.227881476867921	-0.147267564735251	0.541998224268603	-0.16130967811045	0.129150730631192	0.15541043691968
3.5365656081142	0.126694510876304	0.338884473756702	0.959411177766599	0.906434170618328	0.244499718766778	0.227231600593579	-0.150195847909053	0.545363186229992	-0.160486564115371	0.128864994090454	0.154583895855725
3.51835686792901	0.126694510876304	0.329164823944894	0.959703232300278	0.90637570933293	0.244123482807055	0.227036447056825	-0.148908026316506	0.544836935776572	-0.162011959106178	0.13078032357081	0.154162593029584
3.48822107226908	0.126694510876304	0.327719089989949	0.960090594304291	0.907907531339829	0.24301365317926	0.228341746336782	-0.145133709146796	0.540458190890094	-0.16292703644306	0.130731755513805	0.155614730206857
3.50883894592319	0.126694510876304	0.337040216677223	0.959216843400083	0.905838531115867	0.241883622859012	0.229453466945992	-0.150189526463175	0.544984589622675	-0.161765318679844	0.130971115496344	0.154587242288634
3.51865888305278	0.126694510876304	0.329327096113622	0.959466033615088	0.906039015633693	0.241307401538271	0.230162684907169	-0.145688522335434	0.540220401946072	-0.162124663766836	0.130257684390354	0.155912964789784
3.47780954787903	0.126694510876304	0.330952143421311	0.960170150591387	0.907354514845859	0.243701739555583	0.228458792314637	-0.14725465569597	0.542759922388198	-0.163559972732635	0.130173517530372	0.155648431990511
3.49107042120963	0.126694510876304	0.326480015475978	0.960196950289679	0.907428654020551	0.244969115714019	0.227330826978451	-0.145109526200457	0.53936638565702	-0.163694596274513	0.130783324920461	0.156335842653802
3.5214100444766	0.126694510876304	0.329114903299955	0.959544490659506	0.907079409990498	0.2440078964641	0.227637785946971	-0.144344982794466	0.539250489370624	-0.163905223121377	0.129922091586238	0.15735663089445
3.50900080670762	0.126694510876304	0.334744588754311	0.959626907198247	0.906421379706091	0.243270207358533	0.228676120366502	-0.147398584552373	0.542609221033022	-0.160849547410025	0.130629484228834	0.153016095121287
3.49482859533783	0.126694510876304	0.327325418590746	0.9601474465057	0.907341242770779	0.24427348344931	0.227333800738579	-0.145855473382429	0.541378429294836	-0.164288108663298	0.131519005691463	0.155581759917841
3.49850376416529	0.126694510876304	0.330931533612878	0.959820266466856	0.906137453531946	0.243373942059685	0.226976249087852	-0.150935934655217	0.545774171794416	-0.165411001237243	0.132084769132417	0.158111395001989
3.52237207311836	0.126694510876304	0.329351635418604	0.9596229335875	0.906790912769347	0.24571828007504	0.226191134040567	-0.146468313060465	0.542212765342115	-0.162329101795454	0.131187043106067	0.153371345211595
3.49465271659631	0.126694510876304	0.332772943812205	0.960299879541496	0.907631223577362	0.243004166943094	0.228873248184689	-0.145330083890035	0.540318312291435	-0.163236823253189	0.128521745862233	0.157828788386681
3.52342876684726	0.126694510876304	0.334382032552274	0.959419944632913	0.905069993765234	0.241826769180099	0.229786108770832	-0.151678138406998	0.546414738471483	-0.164335626367589	0.132847514892726	0.155067533491667
3.48835450013344	0.126694510876304	0.340134615016057	0.959966162291769	0.907244769620801	0.24346585594013	0.225650614074017	-0.150250891925892	0.546235756038401	-0.161719510750344	0.128785089386625	0.157738558320736
3.51999743734811	0.126694510876304	0.337049679546464	0.959372630173621	0.904970473250585	0.244841875613487	0.224811247215286	-0.144499679978631	0.540024772263153	-0.162893718486984	0.130836437652205	0.156846752750698
3.52615628969663	0.126694510876304	0.332155692078723	0.959316676830563	0.906123299324987	0.242722317736875	0.229746122704876	-0.15046535531974	0.545820724418869	-0.163013942007343	0.128760771680584	0.15634693650175
3.49687238270351	0.126694510876304	0.332974390655716	0.960053432567602	0.907275644236546	0.244455017931061	0.228854930170746	-0.148424634669471	0.543979113443698	-0.163088957435823	0.13187862324222	0.152287240532329
3.50584583394143	0.126694510876304	0.326109600280844	0.959770500696756	0.907340641317225	0.242583271557997	0.229904761325811	-0.146643081047267	0.541599092792009	-0.164092364687166	0.131457479051627	0.155146279576702
3.49521876534522	0.126694510876304	0.33441190474543	0.960114588698513	0.906730727317096	0.244217692355495	0.227638301419242	-0.146847316210332	0.541484612915307	-0.160069966007161	0.127822412556471	0.155742656561817
3.53255194455766	0.126694510876304	0.335258109798269	0.959184094391039	0.905830190959926	0.243374310145114	0.228153612984356	-0.145581289692661	0.540292075196763	-0.161955063688122	0.132926990320654	0.1526447895195
3.51237246602528	0.126694510876304	0.328051252739083	0.959548678114813	0.906509392409416	0.241864670699982	0.230006871476188	-0.152054092799732	0.544609735768918	-0.163256212357612	0.126860128007351	0.16214820790289
3.49233040901741	0.126694510876304	0.337292065328516	0.959844487731762	0.906738385825677	0.240556730719023	0.231729491205826	-0.149677051605546	0.544857676563758	-0.162288719802783	0.131045338939197	0.153653902413801
3.48925627025677	0.126694510876304	0.325588901891146	0.960107114094597	0.908051238642207	0.244885433743004	0.227854994045962	-0.144446423014925	0.538903173029297	-0.16434985151325	0.12981828028981	0.157336279240678
3.50458315246716	0.126694510876304	0.330598368441156	0.960037230667454	0.907369430893985	0.244487155017735	0.227589637830274	-0.144929735922651	0.54074857594193	-0.163455748933509	0.1298177405252	0.155613652489404
3.50382938444377	0.126694510876304	0.335388184153435	0.959689772659832	0.90669107147947	0.244106105088609	0.227427962249175	-0.147596597386136	0.541911047467274	-0.161766400553581	0.1306324596486	0.155215279867762
3.51259753940782	0.126694510876304	0.33404164993791	0.959585635338563	0.905952927581739	0.244674468454514	0.226884200035529	-0.146609352047713	0.541748307212654	-0.162536001574266	0.132070999123684	0.153627755805281
3.50557379371905	0.126694510876304	0.333341798583083	0.959775405904373	0.906906271560904	0.24334872945475	0.226785337340301	-0.145249750271554	0.541592101517015	-0.16238985738842	0.130432742346862	0.155262652214564
3.52533416799344	0.126694510876304	0.325048796600124	0.959505972399168	0.906509673087741	0.24406640587988	0.227500160291893	-0.150496398330775	0.546039386954535	-0.165086213339179	0.131418749374537	0.156703108104111
3.48295839626123	0.126694510876304	0.331257000179117	0.960184992721156	0.906975759494782	0.241770874896644	0.229287973200605	-0.144720800440535	0.540900247612636	-0.162799238044375	0.129916469095251	0.15557967500016
3.5060443853486	0.126694510876304	0.322214627165428	0.959526291986274	0.905741135737108	0.243871934867456	0.227681623677526	-0.144786293556504	0.539232231356862	-0.165714810886376	0.12894537366169	0.160950768930642
