"mae"	"se_mae"	"sr"	"rr"	"rrank"	"ggnetage"	"resnetage"	"bbnetage"	"obbnetage"	"svmage"	"lmmmeanage"	"lmmquantage"
3.34241390456955	0.125506982397929	0.256628143109426	0.961180509408445	0.919125976462192	0.374282235418477	0.151925027258058	-0.0660892117412258	0.36762482906246	-0.255433306913681	0.282721953757466	0.147979994786748
3.36537918273827	0.125506982397929	0.246921416429451	0.960953824812436	0.918414404591914	0.37255906610376	0.152671038032189	-0.0642652304550192	0.363733973515958	-0.256494218345981	0.283472219957998	0.151382268555548
3.32375547289086	0.125506982397929	0.244359911402121	0.962038487282812	0.919240786060127	0.372627456850726	0.154059820587616	-0.0521760444508921	0.352498412559375	-0.255822790668691	0.284634163293859	0.147209846187727
3.33020874255041	0.125506982397929	0.251113525158798	0.961920488041311	0.919125634894032	0.374335072855466	0.151184246590165	-0.0664268946083998	0.366640185317549	-0.255599394913118	0.283950543728561	0.14906038013653
3.34116026342353	0.125506982397929	0.248966043437965	0.961354631770081	0.918862413930377	0.370566641899028	0.154900440445858	-0.06745194648934	0.36729490956975	-0.255036416751458	0.284099602925148	0.148758262219942
3.34591903804071	0.125506982397929	0.247932372792373	0.961277751109637	0.918682535597875	0.374839424216291	0.150404037216033	-0.0577379385829278	0.35836341127675	-0.255025892069666	0.28259897651522	0.149754168640464
3.32980931592537	0.125506982397929	0.250451822239947	0.961519362142583	0.919155009755831	0.371722388424788	0.153699976884926	-0.0571480938499199	0.358580604425346	-0.25406553571054	0.283991214866656	0.146253911687328
3.3705630665308	0.125506982397929	0.244039819339749	0.960850405702469	0.918418332625759	0.374239761601109	0.150054871673382	-0.0712655598979893	0.373046363004095	-0.257510248679422	0.283944566634863	0.150883441677263
3.32623202513044	0.125506982397929	0.249120731118634	0.961462353916111	0.919041950694719	0.373488645685653	0.154711632372716	-0.059205766948824	0.358329359641063	-0.253931715123011	0.28130805904124	0.148438034298025
3.37317742718012	0.125506982397929	0.254483436629897	0.960315719619535	0.918971715741725	0.373728301115929	0.151845498275167	-0.0616992733126601	0.362923584180308	-0.253429649145607	0.282429579334672	0.147179563088393
3.34120859379629	0.125506982397929	0.248642236821849	0.961260301453972	0.91985172341113	0.371942495523355	0.154870364105819	-0.0585743247936172	0.359165493954747	-0.254338404935672	0.283367216360392	0.146429900695062
3.34386397000452	0.125506982397929	0.236377036531967	0.961156301893485	0.919056766213679	0.37412063189069	0.153020400612787	-0.0578897836703142	0.356792773747103	-0.255896478487777	0.285182783183092	0.147986671921685
3.36366988571177	0.125506982397929	0.244374855009141	0.960918417535857	0.918418844978	0.37367296106108	0.15244990894987	-0.0514789312126205	0.351730317870131	-0.254801459734172	0.283469444734315	0.148120317920251
3.35543433989623	0.125506982397929	0.247446065123918	0.96091473135404	0.918090213711617	0.372499044743586	0.151601338650911	-0.061059209370204	0.362777410061827	-0.253873278246441	0.284812051459534	0.146549896412804
3.36715841062823	0.125506982397929	0.25276321398178	0.961004376436239	0.917322581967003	0.372652963362013	0.154907503470871	-0.059010690891057	0.357638526248853	-0.252803095155565	0.281953304883622	0.147614373395564
3.36116010134697	0.125506982397929	0.247257434107304	0.961267783282448	0.918176929328354	0.374434107181525	0.152776983691035	-0.0541526829900256	0.353166454893401	-0.256455989898148	0.284264807389763	0.14893404521985
3.33637533215493	0.125506982397929	0.242322158452836	0.961271150619167	0.919514296764615	0.371285680976533	0.154149609432289	-0.0547466266459506	0.356247001763895	-0.25451986940653	0.283420919032954	0.147195738688541
3.33670495724206	0.125506982397929	0.245344310840567	0.96163897463058	0.918669129047577	0.375497627177409	0.151918615319345	-0.0607817645574838	0.359653172227088	-0.255859198841086	0.283939741117	0.148708560026041
3.38641733662278	0.125506982397929	0.250421379977646	0.960521403951465	0.917645662750778	0.372455443874563	0.155174035431711	-0.0755759351748511	0.374361541643696	-0.256320466479623	0.285700631041825	0.147146075028876
3.33235852172618	0.125506982397929	0.240754659468464	0.961529686896632	0.918501290992731	0.373611342402679	0.153648426225131	-0.0549970420993465	0.354011874797176	-0.256990582328984	0.282692735999493	0.151133927831671
3.32989070979798	0.125506982397929	0.245038137680734	0.961825455713072	0.918853405070145	0.373555675772895	0.151919044634521	-0.0554367285928366	0.354948115202344	-0.255544790954606	0.282826887118886	0.150912147275426
3.34448992677095	0.125506982397929	0.255356484848033	0.961025407398287	0.918779370171365	0.371952974793558	0.153713017993594	-0.0655717917288175	0.366671805644623	-0.252501930796072	0.283238501477322	0.145614263778358
3.36951163561898	0.125506982397929	0.240211224525172	0.960585973501453	0.917553524739494	0.374593235160053	0.152988088172341	-0.0689491046588535	0.368765691250743	-0.260195298407139	0.289002595588843	0.146909727024292
3.35635533652852	0.125506982397929	0.246194687472052	0.960837837937642	0.918004394711302	0.370531704365108	0.15438702731009	-0.0570245213480956	0.358436032319564	-0.256177240306466	0.283973483060976	0.148965919435932
3.34523045988619	0.125506982397929	0.253754487479455	0.960987321822237	0.918825396480987	0.373588604427003	0.151464929573288	-0.0698041454671568	0.371083573455965	-0.255043934503531	0.282042042456576	0.149752733864071
3.35439509803894	0.125506982397929	0.238718742448042	0.961230002099541	0.91901308818516	0.372303983660394	0.151895827018659	-0.0540120722472382	0.355934761535132	-0.255051895993624	0.282244748217481	0.149836568702006
3.31092592561176	0.125506982397929	0.24448569387721	0.962062925735379	0.919054972980837	0.37316789573322	0.152825777702721	-0.0516394772479812	0.352045772658644	-0.255671497999988	0.284182391174248	0.148185376056046
3.34620204204834	0.125506982397929	0.24285244302195	0.961232438923006	0.918950965475976	0.371498500845508	0.151726944693411	-0.060854356343703	0.362944232836761	-0.256176945148852	0.286709496385736	0.147204398449993
3.34868529055211	0.125506982397929	0.248100210847219	0.961044423964427	0.919434668687208	0.372967479515547	0.153421030550735	-0.0601177108455322	0.360837308558812	-0.2559470894816	0.284428711331202	0.147614062132794
3.36421603076904	0.125506982397929	0.247918710065954	0.96106834449547	0.918848793899979	0.374829440705356	0.151021024611606	-0.0623908438416706	0.362638666071477	-0.253524687004744	0.281361556938853	0.149175950064036
3.32987338070824	0.125506982397929	0.246829790770408	0.961552063431422	0.918807122584403	0.373290039769537	0.151721761979972	-0.0586324739833093	0.359511841412176	-0.255291150148098	0.283900843266641	0.148368324622322
3.33296653525922	0.125506982397929	0.246151436403734	0.961702692792157	0.920070625905965	0.372521236272461	0.153075370871012	-0.0657008742980546	0.366255761867861	-0.256060571750961	0.284562773563995	0.148464377583428
3.34536425043827	0.125506982397929	0.257989804581101	0.961421869326564	0.918217704027509	0.372856592216277	0.155666069069666	-0.0713488906458028	0.369655418482587	-0.253203306647438	0.281861753876822	0.147582931595918
3.33505990203259	0.125506982397929	0.249690338722221	0.961427273403802	0.918894777513581	0.37337403017917	0.154170187104617	-0.0606163221785398	0.359599714585618	-0.254272535217843	0.283005480042804	0.147736023967456
3.33867682583567	0.125506982397929	0.236208728820901	0.961469437392866	0.918824756040686	0.374630112783737	0.151881150360848	-0.0519265433265055	0.35317594384947	-0.256376562732123	0.284855017409375	0.146804358839556
