run	mae	sr	r	rrank
0	4.071888298770617	0.23114040463605623	0.9429165318961135	0.8984635637684796
1	4.109029410797289	0.2392426540152603	0.9420427939791144	0.8968429932632291
2	4.107636735696893	0.2599625389588904	0.9426378264358669	0.8993907567179525
3	4.128844013128482	0.2537616345076384	0.942152602198307	0.8955305982649397
4	4.126290784493024	0.23230645680569212	0.9421207933332905	0.8966612598816402
5	4.093793299050514	0.24007094785499158	0.9421260576444911	0.8964200051036647
6	4.109509519741893	0.24783805608487658	0.9418259913673588	0.8974170550116084
7	4.084061790974789	0.23310784971233955	0.9434289620911556	0.8975228198126546
8	4.133916080901734	0.2534706233050283	0.941309217122627	0.8967764457498616
9	4.099083569208946	0.24318879195007562	0.9428906071531601	0.8977311185176388
10	4.133919635730486	0.25013958036775985	0.9424083044219648	0.8969961441499439
11	4.105714082288546	0.2361873993811137	0.9424357726250032	0.8976323235719054
12	4.1524094640434255	0.24373013354094758	0.9408682653368917	0.8943961646316014
13	4.082482168517962	0.2455748592340875	0.9426864845492556	0.8984663164992952
14	4.098615707451149	0.2517859157589513	0.9425018422193902	0.8986863079143306
15	4.1057948867272325	0.24994288953187857	0.9419167417505812	0.8974297069571269
16	4.102049022019717	0.24254557181200082	0.9419837102924002	0.897443796938884
17	4.092510840167083	0.23899984863409832	0.9426634999086222	0.8973846757107494
18	4.116638490443553	0.2567285502169687	0.9424938790406401	0.8974115294442819
19	4.135019881581333	0.24749418254301872	0.9419056423974982	0.896693842754438
20	4.119314665606108	0.23602480439069987	0.9421779203631854	0.8967053118319981
21	4.103596007968861	0.2441761092152104	0.9426060162299714	0.8971610818077301
22	4.080925162776521	0.23989028476970786	0.9428372257382749	0.8973272940650953
23	4.120936289258683	0.25786947913369324	0.9422513330777952	0.8971709902141962
24	4.101601519827959	0.23780463203816238	0.9423865043066457	0.8968670541249174
25	4.101505838339804	0.24150375434345103	0.9421845696542225	0.8974083518233542
26	4.126421565244208	0.2447705198336046	0.9414755929338694	0.8966263560624541
27	4.1252986013971995	0.24893783424430257	0.9420741371666738	0.8962471962383065
28	4.101554719145847	0.2434246823177528	0.9433868295770249	0.8975120014974147
29	4.096838048264902	0.24708487955757422	0.9425378213224466	0.8991942447644514
30	4.091304946568345	0.2522392763317778	0.9427522616808492	0.898340446482377
31	4.1178386205763875	0.24839852765687925	0.9424099360704008	0.8966653543364171
32	4.094416848051199	0.23178249494502845	0.9426273560026528	0.8973576832024233
33	4.1165809577857075	0.24160888682955986	0.9424241761042824	0.8974707200598133
34	4.133991091745287	0.23585382388419696	0.9413829529472524	0.8962972857644974
35	4.145974488214281	0.2523337308689916	0.9417288559889317	0.8970418732050107
36	4.0946511345361	0.24904156309679465	0.9431959858967371	0.8978342292083116
37	4.1304222790586	0.24304440984781123	0.9424593677825639	0.8970928594978969
38	4.13239672516816	0.2500026839037688	0.941696672093419	0.8975527640221803
39	4.1686542823930575	0.23853956166663814	0.9407341575763309	0.8953426283649477
40	4.15809436752197	0.2425616943789642	0.9414796909111864	0.8945704917057513
41	4.09089112798651	0.2577376305783112	0.942416972091403	0.8981076643539635
42	4.120540538975332	0.24419391434430476	0.9413886331751661	0.8969028323579108
43	4.094858576936878	0.24232226548900254	0.9426875177321101	0.8979323062895048
44	4.119845981163493	0.23136812792264888	0.9419178045177751	0.8952678565556947
45	4.1287310967005	0.25171538791716314	0.9420721569346655	0.8955227317429814
46	4.119653217365192	0.26044148697298475	0.9420919874079916	0.8969146838975899
47	4.0932834529474125	0.23059496546188019	0.9422682830058816	0.8961585109432743
48	4.085099814606109	0.26424005623345614	0.9429182981191295	0.8994664970249816
49	4.136124570455438	0.25880578396342235	0.9420726117844809	0.8967397483820239
