run	mae	sr	r	rrank
0	4.080391670407345	0.2182122239387649	0.9451611971412406	0.8799263610518075
1	4.057865188389002	0.21734191692149668	0.9454589864431496	0.8777141435406658
2	4.05031118504757	0.20819419409533177	0.9465086317863914	0.87957261656333
3	4.063278242491022	0.21485707964106804	0.9456010801497425	0.8804791389961362
4	4.0342049277834935	0.1992983607881675	0.9465813041308274	0.8807557059029983
5	4.069281747810072	0.2119092864768397	0.9459178399747704	0.8763308623448425
6	4.021412381436573	0.20965729408842332	0.9475412582987203	0.8810225623672966
7	4.077823676674254	0.21047102814598484	0.9455828946604002	0.8756924300124168
8	4.016306564572856	0.20626877332477422	0.9474103893748231	0.8824776460088819
9	4.020097199014401	0.19545250456879726	0.9468535437635548	0.8799345627524813
10	4.063480346779336	0.20249178793698427	0.9460352721826467	0.8791511381576056
11	4.0352133170013005	0.21754705211292713	0.9465328730112524	0.881108796067602
12	4.102778496624453	0.2107910749476779	0.9447347146652297	0.877611460096965
13	4.019903157527786	0.20639051500646124	0.9471675121554484	0.8811493875353436
14	4.0807757105424365	0.21361761331213028	0.9454929941456307	0.8777009865933781
15	4.063680037367445	0.21284747762680406	0.9460798864534272	0.8786103791374583
16	4.009090999093056	0.20701016523657945	0.9470895875674235	0.8797116803782367
17	4.0519055863856694	0.21428082907846832	0.9459928782899326	0.8801089299820618
18	4.080004167056677	0.2135465683503439	0.9453694153493355	0.8778147243206856
19	4.04306334565015	0.20958894658280777	0.9462187044290701	0.8811501956735901
20	4.090808271464776	0.21218557749350636	0.9445045147070384	0.8784126115708671
21	4.0450775099753145	0.22249828958385476	0.9464260964104717	0.8801254723952853
22	4.0738606226751966	0.22322818945427286	0.9456498930120447	0.879868439436879
23	4.09015701327761	0.20598784393947894	0.9456746516464624	0.8769348457906561
24	4.058638685390569	0.21177235977914896	0.9460412768467006	0.8797380926346443
25	4.043096995924331	0.1998803108376762	0.9461817870476031	0.879709847257489
26	4.054379427467025	0.20511596145428462	0.946247363927138	0.8778624980686784
27	4.104739571008751	0.2183718146289249	0.9443869134451972	0.8774137677335052
28	4.058916874188759	0.20182740384510953	0.9456614037107828	0.8781143412503872
29	4.0523677225478005	0.2090844261481354	0.9460270851454131	0.8778617103347156
30	4.081949686303995	0.20476870978846587	0.9452112344238908	0.8780655944192636
31	4.05626721929032	0.2100282241104248	0.945851499030815	0.8793276832399074
32	4.092424250335929	0.21161550804592283	0.9451494180122654	0.8754644968733506
33	4.04711430157599	0.2122086253827897	0.9465513487654327	0.8793811564748093
34	4.060605943576108	0.20908220195812213	0.9460472619763983	0.8780562082816367
35	4.006690207121346	0.20394325726979817	0.9473067917353373	0.880184830466264
36	4.064848283379444	0.21911297963071152	0.9456260776067974	0.8784738259612789
37	4.077758195197249	0.2052640649456952	0.9453304530512797	0.8772779039394979
38	4.046494300892454	0.2010631165518062	0.9460571164418515	0.8772285575776101
39	4.047819039178385	0.20275519696811703	0.9460853274800366	0.8805121107592553
40	4.05952693281422	0.20062926048734647	0.9463773933279895	0.877530398697325
41	4.069313613587142	0.22751998313975033	0.9456370210142431	0.8812040655398362
42	4.063393698834644	0.20086745277341658	0.9454520358578995	0.8784350851579797
43	4.084540012875074	0.19990371579916152	0.944884769494491	0.8774758800239076
44	4.035715921298768	0.21025958620909485	0.9463220819677477	0.8825150402034798
45	4.050904037169464	0.19741980520705332	0.9459009491877556	0.8785352692103948
46	4.065277772061647	0.2150586468610189	0.9460455268914202	0.880543064070273
47	4.049741140929885	0.2016254659268231	0.9468832458582742	0.8776176981553451
48	4.10654866043437	0.21326426333761955	0.9451560985595031	0.8780271808042429
49	4.018256592462197	0.20291374471492632	0.9467284534602297	0.8796633969200325
